occurrenceId,verbatimScientificName,scientificName,key,matchType,confidence,status,rank,kingdom,phylum,class,order,family,genus,species,canonicalName,authorship,usageKey,acceptedUsageKey
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
,"NA NA","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,,"Plantae",,"6",
